method,seed,ratio,split,image,score,threshold
random,44,0.001,validation,train/good/169.png,5.611299991607666,5.905096054077148
random,44,0.001,validation,train/good/176.png,5.475395202636719,5.905096054077148
random,44,0.001,validation,train/good/177.png,4.972515106201172,5.905096054077148
random,44,0.001,validation,train/good/182.png,5.018919467926025,5.905096054077148
random,44,0.001,validation,train/good/187.png,5.41026496887207,5.905096054077148
random,44,0.001,validation,train/good/194.png,5.092037677764893,5.905096054077148
random,44,0.001,validation,train/good/195.png,5.183904647827148,5.905096054077148
random,44,0.001,validation,train/good/201.png,5.57243013381958,5.905096054077148
random,44,0.001,validation,train/good/204.png,4.997135639190674,5.905096054077148
random,44,0.001,validation,train/good/208.png,5.700490951538086,5.905096054077148
random,44,0.001,test,test/broken_large/000.png,9.304716110229492,5.905096054077148
random,44,0.001,test,test/broken_large/001.png,9.530933380126953,5.905096054077148
random,44,0.001,test,test/broken_large/002.png,8.674541473388672,5.905096054077148
random,44,0.001,test,test/broken_large/003.png,9.748384475708008,5.905096054077148
random,44,0.001,test,test/broken_large/004.png,11.073820114135742,5.905096054077148
random,44,0.001,test,test/broken_large/005.png,8.641401290893555,5.905096054077148
random,44,0.001,test,test/broken_large/006.png,11.03508186340332,5.905096054077148
random,44,0.001,test,test/broken_large/007.png,8.453994750976562,5.905096054077148
random,44,0.001,test,test/broken_large/008.png,10.121355056762695,5.905096054077148
random,44,0.001,test,test/broken_large/009.png,9.274467468261719,5.905096054077148
random,44,0.001,test,test/broken_large/010.png,9.062122344970703,5.905096054077148
random,44,0.001,test,test/broken_large/011.png,8.545544624328613,5.905096054077148
random,44,0.001,test,test/broken_large/012.png,11.856122970581055,5.905096054077148
random,44,0.001,test,test/broken_large/013.png,8.630640029907227,5.905096054077148
random,44,0.001,test,test/broken_large/014.png,10.22210693359375,5.905096054077148
random,44,0.001,test,test/broken_large/015.png,10.189971923828125,5.905096054077148
random,44,0.001,test,test/broken_large/016.png,9.714345932006836,5.905096054077148
random,44,0.001,test,test/broken_large/017.png,11.175788879394531,5.905096054077148
random,44,0.001,test,test/broken_large/018.png,8.937982559204102,5.905096054077148
random,44,0.001,test,test/broken_large/019.png,8.527397155761719,5.905096054077148
random,44,0.001,test,test/broken_small/000.png,7.735311985015869,5.905096054077148
random,44,0.001,test,test/broken_small/001.png,9.544706344604492,5.905096054077148
random,44,0.001,test,test/broken_small/002.png,10.234545707702637,5.905096054077148
random,44,0.001,test,test/broken_small/003.png,10.365924835205078,5.905096054077148
random,44,0.001,test,test/broken_small/004.png,11.360635757446289,5.905096054077148
random,44,0.001,test,test/broken_small/005.png,7.298560619354248,5.905096054077148
random,44,0.001,test,test/broken_small/006.png,10.506224632263184,5.905096054077148
random,44,0.001,test,test/broken_small/007.png,7.948060989379883,5.905096054077148
random,44,0.001,test,test/broken_small/008.png,7.812450408935547,5.905096054077148
random,44,0.001,test,test/broken_small/009.png,8.989362716674805,5.905096054077148
random,44,0.001,test,test/broken_small/010.png,10.578265190124512,5.905096054077148
random,44,0.001,test,test/broken_small/011.png,8.52237319946289,5.905096054077148
random,44,0.001,test,test/broken_small/012.png,10.988566398620605,5.905096054077148
random,44,0.001,test,test/broken_small/013.png,7.572521686553955,5.905096054077148
random,44,0.001,test,test/broken_small/014.png,8.677494049072266,5.905096054077148
random,44,0.001,test,test/broken_small/015.png,7.236087322235107,5.905096054077148
random,44,0.001,test,test/broken_small/016.png,9.268794059753418,5.905096054077148
random,44,0.001,test,test/broken_small/017.png,11.831932067871094,5.905096054077148
random,44,0.001,test,test/broken_small/018.png,11.300690650939941,5.905096054077148
random,44,0.001,test,test/broken_small/019.png,9.645233154296875,5.905096054077148
random,44,0.001,test,test/broken_small/020.png,10.633260726928711,5.905096054077148
random,44,0.001,test,test/broken_small/021.png,9.540209770202637,5.905096054077148
random,44,0.001,test,test/contamination/000.png,7.744848728179932,5.905096054077148
random,44,0.001,test,test/contamination/001.png,6.210962772369385,5.905096054077148
random,44,0.001,test,test/contamination/002.png,6.535610198974609,5.905096054077148
random,44,0.001,test,test/contamination/003.png,5.14927864074707,5.905096054077148
random,44,0.001,test,test/contamination/004.png,5.494562149047852,5.905096054077148
random,44,0.001,test,test/contamination/005.png,8.404685974121094,5.905096054077148
random,44,0.001,test,test/contamination/006.png,6.495445728302002,5.905096054077148
random,44,0.001,test,test/contamination/007.png,14.05377197265625,5.905096054077148
random,44,0.001,test,test/contamination/008.png,7.4876532554626465,5.905096054077148
random,44,0.001,test,test/contamination/009.png,8.416166305541992,5.905096054077148
random,44,0.001,test,test/contamination/010.png,7.66246223449707,5.905096054077148
random,44,0.001,test,test/contamination/011.png,7.127488613128662,5.905096054077148
random,44,0.001,test,test/contamination/012.png,5.627230167388916,5.905096054077148
random,44,0.001,test,test/contamination/013.png,9.449312210083008,5.905096054077148
random,44,0.001,test,test/contamination/014.png,8.936521530151367,5.905096054077148
random,44,0.001,test,test/contamination/015.png,7.847177982330322,5.905096054077148
random,44,0.001,test,test/contamination/016.png,6.035032272338867,5.905096054077148
random,44,0.001,test,test/contamination/017.png,10.37995719909668,5.905096054077148
random,44,0.001,test,test/contamination/018.png,10.826069831848145,5.905096054077148
random,44,0.001,test,test/contamination/019.png,5.650906085968018,5.905096054077148
random,44,0.001,test,test/contamination/020.png,6.454166412353516,5.905096054077148
random,44,0.001,test,test/good/000.png,5.21928596496582,5.905096054077148
random,44,0.001,test,test/good/001.png,5.261876583099365,5.905096054077148
random,44,0.001,test,test/good/002.png,5.28340482711792,5.905096054077148
random,44,0.001,test,test/good/003.png,5.302484512329102,5.905096054077148
random,44,0.001,test,test/good/004.png,5.0146331787109375,5.905096054077148
random,44,0.001,test,test/good/005.png,4.844476222991943,5.905096054077148
random,44,0.001,test,test/good/006.png,5.68640661239624,5.905096054077148
random,44,0.001,test,test/good/007.png,5.117452144622803,5.905096054077148
random,44,0.001,test,test/good/008.png,4.973138332366943,5.905096054077148
random,44,0.001,test,test/good/009.png,4.899726867675781,5.905096054077148
random,44,0.001,test,test/good/010.png,5.243560314178467,5.905096054077148
random,44,0.001,test,test/good/011.png,5.942998886108398,5.905096054077148
random,44,0.001,test,test/good/012.png,5.590612411499023,5.905096054077148
random,44,0.001,test,test/good/013.png,5.681458950042725,5.905096054077148
random,44,0.001,test,test/good/014.png,5.328121185302734,5.905096054077148
random,44,0.001,test,test/good/015.png,5.2138285636901855,5.905096054077148
random,44,0.001,test,test/good/016.png,5.62114953994751,5.905096054077148
random,44,0.001,test,test/good/017.png,4.817311763763428,5.905096054077148
random,44,0.001,test,test/good/018.png,5.123657703399658,5.905096054077148
random,44,0.001,test,test/good/019.png,5.079095840454102,5.905096054077148
random,44,0.005,validation,train/good/002.png,3.0403289794921875,3.5444107055664062
random,44,0.005,validation,train/good/003.png,2.9072837829589844,3.5444107055664062
random,44,0.005,validation,train/good/005.png,2.9216229915618896,3.5444107055664062
random,44,0.005,validation,train/good/013.png,2.836322546005249,3.5444107055664062
random,44,0.005,validation,train/good/015.png,2.6935694217681885,3.5444107055664062
random,44,0.005,validation,train/good/021.png,2.9708213806152344,3.5444107055664062
random,44,0.005,validation,train/good/030.png,2.790041208267212,3.5444107055664062
random,44,0.005,validation,train/good/036.png,2.7645816802978516,3.5444107055664062
random,44,0.005,validation,train/good/037.png,3.4873201847076416,3.5444107055664062
random,44,0.005,validation,train/good/042.png,3.1809444427490234,3.5444107055664062
random,44,0.005,validation,train/good/044.png,3.0142288208007812,3.5444107055664062
random,44,0.005,validation,train/good/045.png,3.237304925918579,3.5444107055664062
random,44,0.005,validation,train/good/047.png,3.4856302738189697,3.5444107055664062
random,44,0.005,validation,train/good/060.png,2.996326446533203,3.5444107055664062
random,44,0.005,validation,train/good/061.png,3.2039222717285156,3.5444107055664062
random,44,0.005,validation,train/good/064.png,3.5444107055664062,3.5444107055664062
random,44,0.005,validation,train/good/069.png,3.6403143405914307,3.5444107055664062
random,44,0.005,validation,train/good/073.png,5.07448148727417,3.5444107055664062
random,44,0.005,validation,train/good/080.png,2.592681884765625,3.5444107055664062
random,44,0.005,validation,train/good/085.png,3.1427228450775146,3.5444107055664062
random,44,0.005,validation,train/good/089.png,2.8850667476654053,3.5444107055664062
random,44,0.005,validation,train/good/100.png,2.6025047302246094,3.5444107055664062
random,44,0.005,validation,train/good/104.png,2.9195785522460938,3.5444107055664062
random,44,0.005,validation,train/good/111.png,2.9545629024505615,3.5444107055664062
random,44,0.005,validation,train/good/123.png,2.5213623046875,3.5444107055664062
random,44,0.005,validation,train/good/124.png,2.966777801513672,3.5444107055664062
random,44,0.005,validation,train/good/140.png,2.937978506088257,3.5444107055664062
random,44,0.005,validation,train/good/152.png,3.1625521183013916,3.5444107055664062
random,44,0.005,validation,train/good/160.png,3.4202651977539062,3.5444107055664062
random,44,0.005,validation,train/good/167.png,2.8840982913970947,3.5444107055664062
random,44,0.005,validation,train/good/168.png,2.8779640197753906,3.5444107055664062
random,44,0.005,validation,train/good/169.png,2.840991973876953,3.5444107055664062
random,44,0.005,validation,train/good/176.png,3.131939172744751,3.5444107055664062
random,44,0.005,validation,train/good/177.png,2.9104573726654053,3.5444107055664062
random,44,0.005,validation,train/good/182.png,3.0115203857421875,3.5444107055664062
random,44,0.005,validation,train/good/187.png,2.739511489868164,3.5444107055664062
random,44,0.005,validation,train/good/194.png,3.4436092376708984,3.5444107055664062
random,44,0.005,validation,train/good/195.png,3.1143033504486084,3.5444107055664062
random,44,0.005,validation,train/good/201.png,3.2167396545410156,3.5444107055664062
random,44,0.005,validation,train/good/204.png,2.869068145751953,3.5444107055664062
random,44,0.005,validation,train/good/208.png,2.67181396484375,3.5444107055664062
random,44,0.005,test,test/broken_large/000.png,8.236083984375,3.5444107055664062
random,44,0.005,test,test/broken_large/001.png,8.83667278289795,3.5444107055664062
random,44,0.005,test,test/broken_large/002.png,8.280627250671387,3.5444107055664062
random,44,0.005,test,test/broken_large/003.png,8.959554672241211,3.5444107055664062
random,44,0.005,test,test/broken_large/004.png,10.90567684173584,3.5444107055664062
random,44,0.005,test,test/broken_large/005.png,7.998136043548584,3.5444107055664062
random,44,0.005,test,test/broken_large/006.png,9.768692016601562,3.5444107055664062
random,44,0.005,test,test/broken_large/007.png,8.100494384765625,3.5444107055664062
random,44,0.005,test,test/broken_large/008.png,9.681419372558594,3.5444107055664062
random,44,0.005,test,test/broken_large/009.png,9.27446460723877,3.5444107055664062
random,44,0.005,test,test/broken_large/010.png,9.062122344970703,3.5444107055664062
random,44,0.005,test,test/broken_large/011.png,7.015401840209961,3.5444107055664062
random,44,0.005,test,test/broken_large/012.png,10.318719863891602,3.5444107055664062
random,44,0.005,test,test/broken_large/013.png,7.547967433929443,3.5444107055664062
random,44,0.005,test,test/broken_large/014.png,9.350679397583008,3.5444107055664062
random,44,0.005,test,test/broken_large/015.png,9.4701509475708,3.5444107055664062
random,44,0.005,test,test/broken_large/016.png,8.792840957641602,3.5444107055664062
random,44,0.005,test,test/broken_large/017.png,10.61458969116211,3.5444107055664062
random,44,0.005,test,test/broken_large/018.png,8.710536003112793,3.5444107055664062
random,44,0.005,test,test/broken_large/019.png,7.844110012054443,3.5444107055664062
random,44,0.005,test,test/broken_small/000.png,7.358492374420166,3.5444107055664062
random,44,0.005,test,test/broken_small/001.png,9.007915496826172,3.5444107055664062
random,44,0.005,test,test/broken_small/002.png,9.533658981323242,3.5444107055664062
random,44,0.005,test,test/broken_small/003.png,9.662837028503418,3.5444107055664062
random,44,0.005,test,test/broken_small/004.png,11.108556747436523,3.5444107055664062
random,44,0.005,test,test/broken_small/005.png,6.972522735595703,3.5444107055664062
random,44,0.005,test,test/broken_small/006.png,9.52795696258545,3.5444107055664062
random,44,0.005,test,test/broken_small/007.png,7.668856143951416,3.5444107055664062
random,44,0.005,test,test/broken_small/008.png,7.253904819488525,3.5444107055664062
random,44,0.005,test,test/broken_small/009.png,8.430887222290039,3.5444107055664062
random,44,0.005,test,test/broken_small/010.png,10.004695892333984,3.5444107055664062
random,44,0.005,test,test/broken_small/011.png,8.12798023223877,3.5444107055664062
random,44,0.005,test,test/broken_small/012.png,9.795228004455566,3.5444107055664062
random,44,0.005,test,test/broken_small/013.png,7.1313157081604,3.5444107055664062
random,44,0.005,test,test/broken_small/014.png,7.912299633026123,3.5444107055664062
random,44,0.005,test,test/broken_small/015.png,6.654779434204102,3.5444107055664062
random,44,0.005,test,test/broken_small/016.png,7.851526260375977,3.5444107055664062
random,44,0.005,test,test/broken_small/017.png,11.245441436767578,3.5444107055664062
random,44,0.005,test,test/broken_small/018.png,10.974054336547852,3.5444107055664062
random,44,0.005,test,test/broken_small/019.png,9.2099609375,3.5444107055664062
random,44,0.005,test,test/broken_small/020.png,10.000632286071777,3.5444107055664062
random,44,0.005,test,test/broken_small/021.png,8.356017112731934,3.5444107055664062
random,44,0.005,test,test/contamination/000.png,6.932949542999268,3.5444107055664062
random,44,0.005,test,test/contamination/001.png,5.799506664276123,3.5444107055664062
random,44,0.005,test,test/contamination/002.png,6.46900749206543,3.5444107055664062
random,44,0.005,test,test/contamination/003.png,3.90850830078125,3.5444107055664062
random,44,0.005,test,test/contamination/004.png,4.797050476074219,3.5444107055664062
random,44,0.005,test,test/contamination/005.png,8.153922080993652,3.5444107055664062
random,44,0.005,test,test/contamination/006.png,6.084564685821533,3.5444107055664062
random,44,0.005,test,test/contamination/007.png,13.336058616638184,3.5444107055664062
random,44,0.005,test,test/contamination/008.png,6.917332172393799,3.5444107055664062
random,44,0.005,test,test/contamination/009.png,8.189178466796875,3.5444107055664062
random,44,0.005,test,test/contamination/010.png,7.39666223526001,3.5444107055664062
random,44,0.005,test,test/contamination/011.png,6.0096659660339355,3.5444107055664062
random,44,0.005,test,test/contamination/012.png,4.278520584106445,3.5444107055664062
random,44,0.005,test,test/contamination/013.png,8.838687896728516,3.5444107055664062
random,44,0.005,test,test/contamination/014.png,5.990275859832764,3.5444107055664062
random,44,0.005,test,test/contamination/015.png,7.26787805557251,3.5444107055664062
random,44,0.005,test,test/contamination/016.png,5.537756443023682,3.5444107055664062
random,44,0.005,test,test/contamination/017.png,9.85500431060791,3.5444107055664062
random,44,0.005,test,test/contamination/018.png,10.129752159118652,3.5444107055664062
random,44,0.005,test,test/contamination/019.png,4.520636081695557,3.5444107055664062
random,44,0.005,test,test/contamination/020.png,5.756531238555908,3.5444107055664062
random,44,0.005,test,test/good/000.png,2.743906021118164,3.5444107055664062
random,44,0.005,test,test/good/001.png,2.949777603149414,3.5444107055664062
random,44,0.005,test,test/good/002.png,3.0704843997955322,3.5444107055664062
random,44,0.005,test,test/good/003.png,2.8121376037597656,3.5444107055664062
random,44,0.005,test,test/good/004.png,2.8500921726226807,3.5444107055664062
random,44,0.005,test,test/good/005.png,3.022084951400757,3.5444107055664062
random,44,0.005,test,test/good/006.png,3.6237964630126953,3.5444107055664062
random,44,0.005,test,test/good/007.png,2.7685320377349854,3.5444107055664062
random,44,0.005,test,test/good/008.png,3.1271820068359375,3.5444107055664062
random,44,0.005,test,test/good/009.png,2.973217248916626,3.5444107055664062
random,44,0.005,test,test/good/010.png,2.9046742916107178,3.5444107055664062
random,44,0.005,test,test/good/011.png,2.7565553188323975,3.5444107055664062
random,44,0.005,test,test/good/012.png,2.827543020248413,3.5444107055664062
random,44,0.005,test,test/good/013.png,2.9363176822662354,3.5444107055664062
random,44,0.005,test,test/good/014.png,3.1131591796875,3.5444107055664062
random,44,0.005,test,test/good/015.png,3.0150606632232666,3.5444107055664062
random,44,0.005,test,test/good/016.png,3.2196197509765625,3.5444107055664062
random,44,0.005,test,test/good/017.png,2.628498077392578,3.5444107055664062
random,44,0.005,test,test/good/018.png,3.5620062351226807,3.5444107055664062
random,44,0.005,test,test/good/019.png,3.1336803436279297,3.5444107055664062
random,44,0.01,validation,train/good/002.png,2.3655643463134766,3.296314239501953
random,44,0.01,validation,train/good/003.png,2.439685821533203,3.296314239501953
random,44,0.01,validation,train/good/005.png,2.573322296142578,3.296314239501953
random,44,0.01,validation,train/good/013.png,2.6487388610839844,3.296314239501953
random,44,0.01,validation,train/good/015.png,2.484447479248047,3.296314239501953
random,44,0.01,validation,train/good/021.png,2.4206655025482178,3.296314239501953
random,44,0.01,validation,train/good/030.png,2.342542886734009,3.296314239501953
random,44,0.01,validation,train/good/036.png,2.493415594100952,3.296314239501953
random,44,0.01,validation,train/good/037.png,3.296314239501953,3.296314239501953
random,44,0.01,validation,train/good/042.png,3.0289840698242188,3.296314239501953
random,44,0.01,validation,train/good/044.png,2.544731378555298,3.296314239501953
random,44,0.01,validation,train/good/045.png,2.6603660583496094,3.296314239501953
random,44,0.01,validation,train/good/047.png,2.8848533630371094,3.296314239501953
random,44,0.01,validation,train/good/060.png,2.702392339706421,3.296314239501953
random,44,0.01,validation,train/good/061.png,2.97092604637146,3.296314239501953
random,44,0.01,validation,train/good/064.png,2.7452850341796875,3.296314239501953
random,44,0.01,validation,train/good/069.png,3.1523687839508057,3.296314239501953
random,44,0.01,validation,train/good/073.png,5.035619258880615,3.296314239501953
random,44,0.01,validation,train/good/080.png,2.3378772735595703,3.296314239501953
random,44,0.01,validation,train/good/085.png,2.6069908142089844,3.296314239501953
random,44,0.01,validation,train/good/089.png,2.569194793701172,3.296314239501953
random,44,0.01,validation,train/good/100.png,2.1556875705718994,3.296314239501953
random,44,0.01,validation,train/good/104.png,2.7487504482269287,3.296314239501953
random,44,0.01,validation,train/good/111.png,2.7125892639160156,3.296314239501953
random,44,0.01,validation,train/good/123.png,2.1489620208740234,3.296314239501953
random,44,0.01,validation,train/good/124.png,2.9667625427246094,3.296314239501953
random,44,0.01,validation,train/good/140.png,2.8013458251953125,3.296314239501953
random,44,0.01,validation,train/good/152.png,2.8047406673431396,3.296314239501953
random,44,0.01,validation,train/good/160.png,3.4202616214752197,3.296314239501953
random,44,0.01,validation,train/good/167.png,2.3110692501068115,3.296314239501953
random,44,0.01,validation,train/good/168.png,2.188547134399414,3.296314239501953
random,44,0.01,validation,train/good/169.png,2.5079689025878906,3.296314239501953
random,44,0.01,validation,train/good/176.png,2.4708175659179688,3.296314239501953
random,44,0.01,validation,train/good/177.png,2.6661016941070557,3.296314239501953
random,44,0.01,validation,train/good/182.png,3.0115203857421875,3.296314239501953
random,44,0.01,validation,train/good/187.png,2.3608245849609375,3.296314239501953
random,44,0.01,validation,train/good/194.png,3.021909713745117,3.296314239501953
random,44,0.01,validation,train/good/195.png,2.5562286376953125,3.296314239501953
random,44,0.01,validation,train/good/201.png,2.8189547061920166,3.296314239501953
random,44,0.01,validation,train/good/204.png,2.5936203002929688,3.296314239501953
random,44,0.01,validation,train/good/208.png,2.524089813232422,3.296314239501953
random,44,0.01,test,test/broken_large/000.png,8.23608684539795,3.296314239501953
random,44,0.01,test,test/broken_large/001.png,8.383676528930664,3.296314239501953
random,44,0.01,test,test/broken_large/002.png,8.061210632324219,3.296314239501953
random,44,0.01,test,test/broken_large/003.png,8.649374008178711,3.296314239501953
random,44,0.01,test,test/broken_large/004.png,10.70654296875,3.296314239501953
random,44,0.01,test,test/broken_large/005.png,7.732374668121338,3.296314239501953
random,44,0.01,test,test/broken_large/006.png,9.412487030029297,3.296314239501953
random,44,0.01,test,test/broken_large/007.png,7.8529839515686035,3.296314239501953
random,44,0.01,test,test/broken_large/008.png,9.681417465209961,3.296314239501953
random,44,0.01,test,test/broken_large/009.png,8.639508247375488,3.296314239501953
random,44,0.01,test,test/broken_large/010.png,8.627714157104492,3.296314239501953
random,44,0.01,test,test/broken_large/011.png,6.7399139404296875,3.296314239501953
random,44,0.01,test,test/broken_large/012.png,10.214058876037598,3.296314239501953
random,44,0.01,test,test/broken_large/013.png,7.5479736328125,3.296314239501953
random,44,0.01,test,test/broken_large/014.png,9.350686073303223,3.296314239501953
random,44,0.01,test,test/broken_large/015.png,9.271313667297363,3.296314239501953
random,44,0.01,test,test/broken_large/016.png,8.171972274780273,3.296314239501953
random,44,0.01,test,test/broken_large/017.png,10.376622200012207,3.296314239501953
random,44,0.01,test,test/broken_large/018.png,8.572790145874023,3.296314239501953
random,44,0.01,test,test/broken_large/019.png,7.844112396240234,3.296314239501953
random,44,0.01,test,test/broken_small/000.png,7.008708477020264,3.296314239501953
random,44,0.01,test,test/broken_small/001.png,8.981741905212402,3.296314239501953
random,44,0.01,test,test/broken_small/002.png,9.024664878845215,3.296314239501953
random,44,0.01,test,test/broken_small/003.png,9.662836074829102,3.296314239501953
random,44,0.01,test,test/broken_small/004.png,10.989459037780762,3.296314239501953
random,44,0.01,test,test/broken_small/005.png,6.597427845001221,3.296314239501953
random,44,0.01,test,test/broken_small/006.png,9.483390808105469,3.296314239501953
random,44,0.01,test,test/broken_small/007.png,6.543312072753906,3.296314239501953
random,44,0.01,test,test/broken_small/008.png,6.767276287078857,3.296314239501953
random,44,0.01,test,test/broken_small/009.png,8.306702613830566,3.296314239501953
random,44,0.01,test,test/broken_small/010.png,9.839873313903809,3.296314239501953
random,44,0.01,test,test/broken_small/011.png,7.849411487579346,3.296314239501953
random,44,0.01,test,test/broken_small/012.png,9.795234680175781,3.296314239501953
random,44,0.01,test,test/broken_small/013.png,7.0693817138671875,3.296314239501953
random,44,0.01,test,test/broken_small/014.png,7.912299633026123,3.296314239501953
random,44,0.01,test,test/broken_small/015.png,6.654775619506836,3.296314239501953
random,44,0.01,test,test/broken_small/016.png,7.648097515106201,3.296314239501953
random,44,0.01,test,test/broken_small/017.png,11.064702033996582,3.296314239501953
random,44,0.01,test,test/broken_small/018.png,10.669477462768555,3.296314239501953
random,44,0.01,test,test/broken_small/019.png,8.927477836608887,3.296314239501953
random,44,0.01,test,test/broken_small/020.png,9.962284088134766,3.296314239501953
random,44,0.01,test,test/broken_small/021.png,8.356021881103516,3.296314239501953
random,44,0.01,test,test/contamination/000.png,6.932949542999268,3.296314239501953
random,44,0.01,test,test/contamination/001.png,5.602445602416992,3.296314239501953
random,44,0.01,test,test/contamination/002.png,6.184101581573486,3.296314239501953
random,44,0.01,test,test/contamination/003.png,3.9085121154785156,3.296314239501953
random,44,0.01,test,test/contamination/004.png,4.603023529052734,3.296314239501953
random,44,0.01,test,test/contamination/005.png,7.857791423797607,3.296314239501953
random,44,0.01,test,test/contamination/006.png,6.046004772186279,3.296314239501953
random,44,0.01,test,test/contamination/007.png,13.336055755615234,3.296314239501953
random,44,0.01,test,test/contamination/008.png,6.817199230194092,3.296314239501953
random,44,0.01,test,test/contamination/009.png,8.147589683532715,3.296314239501953
random,44,0.01,test,test/contamination/010.png,7.222484588623047,3.296314239501953
random,44,0.01,test,test/contamination/011.png,5.838790416717529,3.296314239501953
random,44,0.01,test,test/contamination/012.png,4.193981170654297,3.296314239501953
random,44,0.01,test,test/contamination/013.png,8.832606315612793,3.296314239501953
random,44,0.01,test,test/contamination/014.png,5.990280628204346,3.296314239501953
random,44,0.01,test,test/contamination/015.png,7.26787805557251,3.296314239501953
random,44,0.01,test,test/contamination/016.png,5.537749767303467,3.296314239501953
random,44,0.01,test,test/contamination/017.png,9.855003356933594,3.296314239501953
random,44,0.01,test,test/contamination/018.png,9.991846084594727,3.296314239501953
random,44,0.01,test,test/contamination/019.png,4.262349605560303,3.296314239501953
random,44,0.01,test,test/contamination/020.png,5.400661945343018,3.296314239501953
random,44,0.01,test,test/good/000.png,2.409076690673828,3.296314239501953
random,44,0.01,test,test/good/001.png,2.9497737884521484,3.296314239501953
random,44,0.01,test,test/good/002.png,2.7377777099609375,3.296314239501953
random,44,0.01,test,test/good/003.png,2.5705299377441406,3.296314239501953
random,44,0.01,test,test/good/004.png,2.5393810272216797,3.296314239501953
random,44,0.01,test,test/good/005.png,2.981935739517212,3.296314239501953
random,44,0.01,test,test/good/006.png,2.5341148376464844,3.296314239501953
random,44,0.01,test,test/good/007.png,2.768523931503296,3.296314239501953
random,44,0.01,test,test/good/008.png,2.474536895751953,3.296314239501953
random,44,0.01,test,test/good/009.png,2.57470703125,3.296314239501953
random,44,0.01,test,test/good/010.png,2.6193997859954834,3.296314239501953
random,44,0.01,test,test/good/011.png,2.2085037231445312,3.296314239501953
random,44,0.01,test,test/good/012.png,2.6853983402252197,3.296314239501953
random,44,0.01,test,test/good/013.png,2.2486801147460938,3.296314239501953
random,44,0.01,test,test/good/014.png,2.2743778228759766,3.296314239501953
random,44,0.01,test,test/good/015.png,2.8536911010742188,3.296314239501953
random,44,0.01,test,test/good/016.png,2.3282012939453125,3.296314239501953
random,44,0.01,test,test/good/017.png,2.2119979858398438,3.296314239501953
random,44,0.01,test,test/good/018.png,3.2715418338775635,3.296314239501953
random,44,0.01,test,test/good/019.png,2.4513015747070312,3.296314239501953
